purchaseId,itemId,userId,date,amount
4748,89,263,2008-01-27 4:04:17,10024.16
443,44,812,2008-05-09 0:03:40,-631.96
1728,154,158,2008-01-11 22:27:17,10068.71
2227,99,873,2007-12-30 0:40:33,2043.43
2527,75,759,2008-02-16 11:53:05,126.01
4755,132,113,2007-06-12 3:53:21,-638.65
2952,5,960,2008-04-21 0:30:53,10087.25
3686,16,668,2007-12-31 2:58:16,-679.53
1712,79,549,2007-07-30 7:49:24,154.3
1023,94,380,2007-06-07 21:06:35,55.81
4961,153,860,2007-06-25 3:01:23,1064.58
2023,107,114,2008-02-18 3:49:42,182.36
4698,150,355,2007-11-19 4:28:09,175.83
2669,184,796,2007-07-13 8:05:52,80.93
2177,83,260,2007-07-21 21:40:35,1040.63
1729,91,129,2007-07-17 12:33:24,163.01
3523,192,644,2007-11-23 3:51:16,-611.79
2894,96,182,2008-05-13 2:22:21,149.82
155,197,454,2007-05-14 14:58:10,2055.06
4082,76,128,2007-05-31 21:42:49,150.36
459,81,892,2008-03-28 8:44:59,10071.6
333,110,775,2008-01-14 6:22:11,130.52
707,128,320,2007-05-10 23:13:42,161.86
4963,100,429,2007-05-14 14:58:10,166.09
3017,71,404,2007-11-28 6:30:44,10058.29
1088,8,211,2008-05-21 3:04:08,1073.98
4332,111,956,2007-07-16 5:12:39,10058.11
3498,35,289,2007-12-05 19:39:40,63.35
4880,150,352,2007-12-12 17:31:32,2041.93
2202,110,223,2007-11-11 12:50:49,62.93
4515,91,261,2007-05-20 18:30:19,10015.83
66,41,676,2008-04-23 15:19:11,10036.85
3872,85,224,2007-08-06 5:12:05,-644.39
3648,191,781,2007-06-27 12:52:53,172.12
665,170,913,2008-01-27 21:17:35,10053.97
4911,149,458,2008-04-06 1:54:13,1066.57
4107,26,786,2008-04-24 2:51:06,-647.08
528,83,624,2007-12-14 21:04:17,10068.88
2548,41,274,2008-04-09 16:35:01,2035.38
1463,38,103,2008-01-26 20:42:30,10066.88
1885,42,345,2007-08-13 14:32:51,121.93
4526,147,487,2007-12-30 0:40:33,112.2
4090,188,732,2007-06-02 3:46:50,1077.75
1479,169,616,2008-05-26 12:22:26,1064.3
3720,98,625,2007-10-28 3:28:48,125.41
3581,116,653,2008-06-09 19:42:27,182.0
3325,119,407,2007-06-27 17:43:28,155.65
2284,78,233,2007-05-24 12:55:23,2096.17
153,90,398,2007-10-22 15:20:23,10074.46
1422,104,877,2007-12-31 6:49:39,-680.12
3080,192,859,2007-12-15 9:16:23,1031.33
4710,11,604,2007-10-03 11:59:15,159.36
616,133,164,2007-11-09 3:10:57,75.41
3818,24,684,2007-11-16 22:35:11,1088.84
3727,141,216,2008-04-10 12:04:24,81.8
3841,16,880,2008-02-21 23:54:43,10062.93
2697,184,392,2007-06-10 17:03:25,10063.48
1404,55,409,2007-05-06 11:10:24,143.86
4945,102,978,2008-03-15 22:06:34,116.44
3266,171,253,2007-07-19 0:24:14,124.84
3579,85,394,2007-10-28 3:28:48,1065.81
4468,151,113,2007-11-21 1:29:50,154.14
2972,76,679,2007-12-05 19:39:40,89.75
2377,183,170,2007-06-18 9:15:56,111.06
2333,16,405,2007-06-12 15:13:03,1071.07
3381,101,488,2008-03-18 23:11:57,146.72
3290,100,800,2007-07-20 5:49:16,143.36
170,131,848,2007-08-12 3:28:06,1061.52
3967,161,938,2008-03-18 18:40:46,10059.49
4231,119,300,2007-07-06 10:15:26,173.81
1005,131,110,2007-12-14 8:38:00,94.87
3130,186,428,2007-05-27 8:24:55,191.34
4850,97,877,2007-08-24 7:56:59,-606.23
2772,172,100,2007-08-27 10:22:28,149.45
2464,4,890,2008-04-03 6:25:20,74.99
4038,157,160,2007-11-11 1:38:20,171.98
4195,65,266,2007-06-27 6:22:04,75.27
1057,20,194,2008-01-11 21:00:22,87.52
1796,162,599,2007-08-12 3:28:06,144.97
2957,128,139,2008-02-26 6:58:48,69.04
2774,167,453,2007-12-24 12:25:28,-627.07
4940,99,748,2008-03-30 16:48:24,1070.33
140,26,351,2007-06-30 13:04:06,93.82
1233,156,179,2008-01-25 7:33:01,1058.78
2936,27,644,2008-02-19 7:50:49,1032.82
2203,53,258,2007-12-31 6:49:39,39.5
3290,36,958,2008-03-03 19:17:41,91.11
4062,127,398,2008-03-18 11:13:28,140.49
3300,141,669,2007-11-07 0:25:47,78.14
237,3,419,2007-12-30 13:29:15,-635.81
376,148,892,2007-12-27 5:22:12,1128.05
2097,97,251,2008-06-14 22:03:03,1074.13
2215,33,999,2007-11-06 0:46:31,1022.32
4028,190,992,2007-08-20 22:08:17,10030.58
1979,185,613,2007-06-07 21:06:35,10050.0
2571,73,707,2007-05-05 10:26:21,2016.63
1161,57,609,2007-11-30 6:46:27,181.77
4733,67,374,2008-04-26 16:24:15,1094.15
770,177,972,2007-08-14 9:05:33,-644.14
641,145,521,2008-02-20 16:40:00,1026.31
2829,169,181,2007-11-08 22:49:21,149.47
1241,166,430,2007-10-02 16:19:44,152.53
1361,53,666,2007-10-08 14:40:27,10056.09
2003,198,295,2008-01-04 6:32:49,1034.95
3506,141,986,2007-12-19 16:47:44,1082.96
1964,176,934,2008-05-15 12:11:08,-681.45
3580,22,768,2007-11-26 18:43:08,1067.16
3347,126,435,2008-04-10 10:53:06,10093.38
754,191,845,2007-05-01 7:17:29,1044.36
1541,107,227,2007-08-06 5:12:05,137.1
4748,185,401,2008-04-04 11:44:47,169.0
2878,92,456,2008-05-22 21:01:10,1099.6
81,140,602,2008-05-17 2:30:25,2083.94
2274,166,113,2007-10-04 20:48:21,2061.65
1916,147,318,2008-04-24 8:01:14,1061.18
3974,170,488,2007-06-06 19:42:31,65.43
3484,136,150,2007-11-07 19:44:50,-648.94
2881,157,425,2007-06-12 18:52:38,75.3
4178,164,656,2007-12-10 22:03:05,50.09
1005,58,691,2007-07-17 11:55:51,-644.14
3260,157,859,2007-07-17 8:27:55,2050.63
2603,88,107,2007-07-30 12:09:48,-680.94
3364,53,209,2007-12-14 21:04:17,10033.27
2511,49,252,2008-01-07 5:22:14,144.26
1463,190,486,2007-06-05 22:15:08,10050.0
1785,134,879,2008-02-21 6:51:59,166.76
3411,43,855,2008-06-02 5:48:09,97.85
3198,116,176,2007-08-01 3:20:11,2046.91
3738,33,308,2007-11-06 0:46:31,1040.72
776,122,693,2007-07-18 22:04:00,127.86
4670,39,893,2007-11-11 15:12:09,-628.62
2675,158,689,2008-05-05 8:07:35,137.87
1040,113,918,2008-03-28 3:53:10,178.57
2451,73,870,2007-11-29 17:45:11,197.78
4259,173,544,2008-01-26 8:59:35,2057.95
466,65,505,2007-07-21 21:32:38,35.5
3919,200,738,2007-11-11 1:38:20,1096.93
4645,38,230,2007-12-24 12:25:28,2062.09
2325,182,992,2008-06-25 16:13:42,-610.21
3591,150,353,2008-04-10 21:32:37,131.25
1628,159,513,2007-10-03 11:59:15,1076.66
2578,193,471,2008-04-01 4:29:06,2080.71
1719,185,980,2007-11-30 6:46:27,-607.54
4915,10,542,2007-06-06 19:42:31,10060.13
2322,161,719,2007-12-20 14:35:29,63.77
2660,147,440,2007-07-21 13:22:14,133.7
191,114,907,2008-04-10 12:04:24,10061.29
2563,87,404,2007-06-30 3:59:55,157.76
982,73,367,2007-10-07 15:37:47,147.65
3135,39,298,2007-06-20 12:13:51,100.84
4661,105,182,2008-01-26 20:42:30,143.19
2910,52,613,2007-05-16 7:20:08,150.48
3531,16,486,2007-06-26 0:14:54,2069.28
3695,146,308,2008-03-26 15:24:41,2097.43
1501,7,110,2008-03-26 15:24:41,101.59
2059,1,843,2007-11-20 19:06:04,10082.71
3783,12,356,2008-04-06 14:13:01,1096.27
521,27,313,2008-03-14 18:09:46,2043.67
64,89,824,2008-01-09 0:07:15,41.53
3248,70,878,2008-01-25 9:57:15,149.02
4515,98,731,2007-10-04 11:09:45,1048.6
228,86,537,2008-03-18 23:11:57,-641.04
3877,59,399,2007-12-22 19:20:20,82.14
333,35,271,2007-05-08 13:26:18,2051.02
4946,68,295,2008-05-09 12:43:29,10067.22
834,68,765,2008-05-09 10:01:21,-628.07
20,37,942,2007-12-23 14:16:07,1070.78
371,172,218,2008-03-18 12:11:07,2039.52
4348,22,774,2008-03-10 22:49:37,-654.59
180,170,623,2007-08-29 11:44:09,-661.23
2206,194,880,2007-11-27 7:46:09,2077.82
1294,167,630,2007-11-17 11:34:02,2041.75
337,141,135,2008-03-15 22:06:34,2061.36
2193,173,861,2007-11-30 0:59:12,99.49
2012,77,125,2007-05-01 8:41:46,10084.26
3884,51,685,2007-11-28 16:56:30,178.37
644,123,867,2007-06-18 9:15:56,100.65
4024,116,180,2008-06-18 3:26:37,131.29
496,164,385,2007-10-25 9:51:21,-621.91
550,172,113,2007-10-07 13:02:48,1092.2
3804,146,834,2007-06-18 3:26:21,43.38
2332,28,152,2008-04-06 14:13:01,10042.1
4192,82,250,2007-11-09 7:02:45,83.37
1900,130,863,2008-04-12 12:34:40,10094.46
2245,94,681,2007-12-28 17:09:43,1037.74
4976,96,686,2007-11-02 19:28:39,127.43
79,61,954,2007-05-17 7:07:29,2051.06
749,125,686,2008-04-18 4:07:04,10060.61
733,189,359,2007-08-14 17:38:07,-629.13
4910,146,110,2008-06-05 14:27:09,122.92
3661,107,413,2008-02-02 22:31:47,117.25
1978,18,843,2007-05-01 23:14:02,1079.4
3980,75,462,2007-11-29 4:41:50,10053.01
1360,70,355,2007-12-08 18:02:06,-645.64
2767,135,303,2007-06-01 13:18:05,83.28
622,16,880,2008-05-25 22:20:50,-620.22
4511,6,505,2007-11-01 13:50:47,1043.68
4260,69,583,2008-02-21 23:54:43,103.9
1967,12,123,2008-06-25 20:00:39,1070.99
4679,79,695,2007-10-17 15:20:08,-644.86
524,123,807,2007-07-30 7:29:04,10059.88
1470,33,771,2008-06-09 19:42:27,1038.98
3830,29,426,2008-01-06 6:36:56,1070.14
3367,68,410,2008-06-02 5:48:09,147.28
3616,2,846,2007-12-19 5:49:15,1062.5
4521,140,499,2007-06-11 14:15:21,2065.73
3338,56,497,2007-05-01 7:17:29,1065.35
1008,120,780,2008-04-06 8:59:43,1073.22
2680,19,562,2007-07-03 13:27:22,1083.78
2524,108,368,2007-06-03 17:20:48,1079.9
905,13,821,2007-07-03 13:27:22,1100.18
1272,25,355,2008-03-03 17:13:14,1020.24
3223,77,520,2007-10-23 8:08:28,10049.97
364,18,312,2008-03-21 13:26:11,1051.67
2363,29,677,2008-05-09 0:03:40,68.93
1251,103,141,2007-10-07 13:02:48,-644.09
616,19,620,2008-01-05 21:06:15,180.0
1533,82,218,2008-05-19 13:45:47,1054.88
1203,44,613,2007-06-17 9:43:33,147.65
4723,117,430,2008-05-24 13:53:33,166.79
1526,72,587,2008-03-21 13:26:11,10056.09
2768,142,152,2008-03-30 14:35:47,18.08
4122,2,929,2008-04-30 16:52:53,138.79
4001,196,496,2008-04-28 17:09:38,83.09
4872,25,471,2007-12-16 22:59:30,1088.27
2162,26,486,2007-07-05 9:02:00,10043.05
622,121,928,2008-06-11 14:41:43,148.9
4986,50,579,2007-06-30 8:47:44,200.74
2189,137,916,2007-10-25 7:38:04,1109.69
4566,37,516,2008-06-19 21:26:30,2027.5
1007,177,561,2008-04-23 3:34:19,2026.82
361,163,156,2007-05-05 10:26:21,129.07
2179,78,459,2007-07-31 21:17:07,145.12
2934,102,732,2007-11-07 19:44:50,62.36
4638,69,334,2008-03-08 12:06:19,1107.69
1414,39,429,2007-12-20 12:23:00,10091.93
607,148,790,2008-03-26 5:27:10,-630.99
1687,155,693,2007-11-20 5:52:16,80.63
1703,195,879,2007-05-31 22:45:27,1047.28
4622,101,376,2007-12-14 0:46:25,2043.55
4390,144,276,2008-04-23 3:34:19,140.38
3334,96,383,2007-11-09 1:25:54,2050.65
2079,124,100,2008-04-10 1:45:39,160.36
4964,136,975,2008-04-24 2:51:06,1059.77
2905,160,770,2008-01-26 12:52:50,112.33
2339,43,263,2008-06-18 4:10:05,-646.85
4097,104,311,2008-05-01 11:27:03,75.07
3914,32,964,2007-07-21 21:32:38,92.53
88,200,145,2007-10-22 15:20:23,10052.45
671,63,811,2007-10-08 14:40:27,174.43
4146,142,875,2008-01-10 11:30:51,1076.11
1183,156,703,2007-07-17 8:27:55,10046.77
2841,146,784,2008-04-19 17:30:07,1044.35
2562,40,825,2008-03-01 1:37:55,137.43
72,30,470,2007-05-18 6:47:54,151.08
617,62,355,2008-06-26 15:10:16,1046.88
4647,92,512,2007-10-23 10:59:50,94.03
1751,152,703,2008-04-23 17:31:50,124.06
2303,114,720,2007-11-29 0:20:44,100.63
2044,171,683,2008-01-03 20:56:02,149.0
3048,96,276,2007-06-25 7:34:56,-618.82
2870,189,459,2008-01-08 5:20:44,51.7
1447,63,308,2007-08-20 20:54:43,71.18
2539,97,593,2007-07-28 12:32:25,120.3
823,68,628,2007-07-25 3:14:13,164.43
4728,80,131,2007-10-24 10:39:34,89.15
4886,107,502,2007-06-25 3:01:23,158.78
2282,159,528,2008-01-28 15:12:26,94.65
3292,26,837,2007-10-30 11:44:28,1047.9
1935,67,261,2007-06-12 15:13:03,1066.79
2542,102,693,2008-05-02 18:45:00,2071.89
2134,156,885,2008-05-09 12:43:29,10080.25
3155,153,555,2007-10-18 22:49:15,2057.92
2680,13,155,2008-02-12 4:00:47,1035.1
3556,11,911,2007-06-30 16:22:32,162.06
2127,90,921,2007-07-19 0:24:14,2066.02
4664,79,248,2008-02-02 22:31:47,2052.65
4529,115,680,2008-05-22 21:01:10,2062.08
1107,59,107,2008-04-17 14:53:42,53.18
2281,141,688,2007-12-07 13:04:37,133.63
745,187,306,2007-12-19 5:49:15,1064.03
1765,49,740,2007-07-06 19:23:01,2057.11
1954,114,807,2008-02-15 18:38:25,147.85
4572,127,218,2007-10-25 18:38:51,-667.53
4882,158,534,2007-05-13 15:32:57,163.81
2160,82,576,2008-03-26 14:06:37,2084.22
603,74,764,2007-05-15 5:45:35,1034.6
2394,20,556,2007-10-30 23:15:38,2052.79
4193,174,722,2008-04-09 16:35:01,117.92
3033,140,178,2007-07-26 8:24:48,148.94
165,185,421,2007-10-30 11:44:28,1110.04
1580,128,620,2008-04-06 14:13:01,1053.36
1142,177,788,2007-12-24 12:03:24,-623.3
1141,54,754,2008-06-10 19:01:19,1117.06
3076,45,595,2007-10-21 20:05:21,139.28
4884,195,469,2007-08-28 17:15:58,10075.15
3774,71,597,2007-07-17 12:04:57,126.86
3222,158,161,2007-12-21 0:06:27,108.5
4874,188,733,2008-02-18 23:53:14,188.99
4863,37,177,2008-03-18 23:11:57,116.1
3175,74,519,2008-04-04 5:14:29,1050.56
4011,185,725,2008-05-19 6:04:20,-616.72
3108,20,934,2008-05-31 12:00:45,10066.1
3233,78,488,2007-10-23 8:08:28,-631.82
2114,172,193,2007-11-11 15:12:09,134.13
1126,37,662,2007-10-16 18:45:51,185.72
1302,199,948,2008-01-03 20:56:02,10080.03
3137,23,273,2007-11-11 12:50:49,47.91
449,164,871,2007-06-27 17:43:28,149.89
1554,107,992,2008-01-24 12:11:28,10058.07
4589,53,673,2008-01-19 0:02:00,-641.07
4211,176,798,2007-11-01 4:48:07,114.6
958,97,971,2007-11-18 20:04:35,167.69
2360,195,397,2007-06-03 11:35:18,109.18
4302,166,147,2007-06-01 6:50:39,164.55
3993,85,354,2008-04-22 18:50:55,1075.77
3688,90,593,2007-07-23 4:53:05,2022.32
3840,24,289,2007-05-14 14:58:10,-600.85
3291,176,716,2008-03-14 6:47:02,161.86
3003,199,631,2007-10-07 3:58:45,1082.58
2799,57,996,2007-12-28 8:38:58,118.2
1614,82,104,2008-01-26 12:52:50,157.42
2229,168,947,2007-11-24 4:59:52,137.27
4780,69,354,2007-10-21 20:05:21,1084.5
2133,28,743,2007-11-26 18:43:08,1053.91
14,180,153,2008-02-24 2:59:17,23.65
4489,182,880,2008-06-18 5:31:44,10085.06
1259,189,899,2008-04-20 21:45:26,146.33
4436,108,342,2007-06-18 3:26:21,1064.53
2720,137,652,2007-11-09 5:18:30,1104.84
3431,110,188,2007-11-19 15:48:19,154.58
3144,104,723,2008-04-23 20:00:01,1049.19
4219,123,106,2008-06-14 22:03:03,1060.7
2788,199,940,2008-06-11 7:03:12,73.45
1114,181,873,2007-12-16 5:21:45,-657.5
4343,83,323,2008-02-02 7:35:12,1064.07
756,147,125,2007-06-09 4:30:16,10034.6
3109,110,639,2008-05-12 8:15:21,2078.26
1497,38,440,2008-02-29 23:20:50,-674.73
4114,125,299,2008-04-01 4:29:06,1078.57
600,111,149,2008-02-13 7:12:52,151.72
4833,83,238,2007-12-11 3:05:03,67.04
4178,118,557,2008-06-23 22:21:06,66.02
298,16,278,2008-02-14 0:24:38,1071.97
3295,78,670,2008-02-12 4:00:47,82.35
513,137,484,2007-07-04 17:07:24,1066.17
1605,76,728,2008-06-23 22:21:06,147.93
1894,177,664,2007-05-07 4:53:09,1022.58
4692,183,902,2008-02-26 23:20:58,159.12
543,81,445,2007-12-31 2:58:16,-654.69
3454,112,398,2007-12-14 14:14:13,97.82
4301,69,985,2007-11-25 1:42:43,-636.27
4365,1,892,2007-11-19 3:46:51,74.82
962,18,419,2007-12-31 2:58:16,-598.54
1599,89,949,2008-05-26 12:22:26,164.39
727,67,761,2008-01-18 7:40:46,10064.35
2160,181,496,2008-03-16 19:14:36,159.07
2863,95,566,2008-05-02 18:45:00,157.49
2658,109,118,2007-07-10 7:57:53,132.74
3618,71,761,2008-04-16 12:31:53,62.95
3825,135,185,2007-11-23 3:51:16,1051.35
3434,186,562,2007-11-07 0:25:47,161.77
2643,171,326,2007-12-10 17:19:11,171.5
512,161,783,2007-07-21 21:40:35,-675.66
2028,47,263,2008-01-01 20:23:17,-672.75
1150,148,982,2008-03-23 12:57:07,187.4
4614,12,190,2007-07-19 2:59:31,178.7
4336,66,907,2007-11-20 5:52:16,1075.15
1763,55,882,2008-01-31 3:35:00,1065.67
2729,120,645,2007-12-14 1:30:56,129.99
585,155,107,2008-01-20 14:51:24,130.18
4037,196,743,2008-05-29 21:18:31,85.11
3339,137,989,2007-05-15 8:47:51,124.65
2269,85,702,2008-03-19 10:52:31,1027.73
3144,75,885,2008-04-27 9:08:43,139.63
2391,137,412,2007-11-14 6:12:32,32.64
1668,33,440,2007-05-05 6:35:11,1052.31
3399,180,327,2007-12-09 0:46:16,10082.86
368,162,410,2008-03-19 10:52:31,90.27
3988,3,827,2007-11-07 0:25:47,201.18
2530,18,281,2007-12-20 14:35:29,1075.33
3377,123,906,2008-04-06 22:49:36,132.66
4669,20,260,2007-11-29 12:43:49,176.55
2664,119,801,2007-06-22 6:27:54,2035.69
4876,166,935,2008-03-26 15:24:41,-635.54
3815,137,612,2007-08-10 8:56:22,1063.72
2131,59,185,2008-06-17 5:11:35,169.79
4133,99,828,2008-01-28 2:37:49,-620.57
2965,44,264,2007-05-01 7:17:29,-643.48
1108,111,487,2007-11-30 1:24:36,-633.3
3764,174,663,2007-10-29 16:26:45,1058.69
1149,178,264,2007-06-02 0:46:37,2040.18
3352,191,612,2007-05-20 11:20:10,181.28
712,59,359,2008-02-13 13:15:39,152.59
3839,166,712,2008-04-18 4:07:04,2038.67
304,165,300,2008-05-02 18:45:00,-641.38
4287,61,597,2007-07-14 22:21:50,1105.19
3121,41,453,2007-11-20 5:52:16,2057.79
3145,185,148,2007-06-18 3:26:21,-666.24
1487,93,478,2008-05-04 8:10:09,1067.29
4098,161,785,2007-07-30 7:29:04,1041.07
782,124,224,2007-11-30 0:59:12,152.11
1566,173,895,2007-11-03 14:50:49,73.62
3100,52,817,2007-07-17 12:33:24,138.04
521,1,943,2008-03-25 2:07:43,1059.29
4198,162,434,2007-12-29 20:14:30,183.66
4843,100,737,2007-10-24 1:08:58,10048.51
3367,122,151,2007-11-09 5:18:30,126.25
4740,183,691,2007-11-29 12:43:49,1055.8
2155,143,112,2007-11-13 5:27:58,1040.19
4797,104,664,2007-07-14 5:21:00,193.95
436,39,268,2008-01-03 20:56:02,144.11
2103,32,939,2008-06-25 16:49:45,1093.29
375,117,947,2008-02-26 5:40:20,10092.09
530,82,814,2008-01-27 13:17:10,1079.37
1568,182,678,2007-07-06 20:47:24,10040.99
1109,96,769,2007-08-27 1:31:03,1089.85
4847,35,876,2007-10-24 10:39:34,120.03
354,198,108,2007-12-22 19:20:20,1044.29
4334,82,565,2007-08-15 8:25:05,2019.5
3265,140,955,2008-06-05 12:57:22,2079.13
795,185,770,2008-06-19 10:57:04,182.9
265,35,870,2007-12-17 2:59:23,-636.65
670,127,220,2008-04-10 5:41:12,124.72
3847,186,598,2007-10-15 9:23:54,10088.93
506,157,611,2007-12-19 17:23:07,84.5
4815,30,750,2007-08-29 20:44:34,2046.08
2608,75,226,2007-06-02 6:58:10,2054.28
2440,73,874,2008-06-24 0:47:21,95.97
3242,132,606,2007-12-15 9:16:23,1102.09
115,121,484,2008-02-21 23:54:43,1048.3
1683,153,725,2007-07-23 4:53:05,1044.55
2346,120,478,2008-05-15 10:23:25,1029.96
3045,28,930,2007-05-13 15:32:57,153.84
1538,61,143,2007-10-02 16:19:44,93.9
2339,176,999,2007-06-03 11:35:18,-613.34
4627,59,549,2007-07-19 0:24:14,-642.54
574,55,834,2008-05-22 21:01:10,1048.03
419,141,429,2007-06-01 11:55:15,151.84
3146,18,855,2007-12-08 5:56:40,106.39
577,89,939,2008-01-27 4:44:15,1102.12
2981,40,586,2007-05-14 13:52:15,10083.71
4654,21,472,2008-01-27 4:04:17,1117.03
3268,100,706,2008-06-28 23:47:51,127.01
883,104,300,2007-08-17 13:11:51,-628.45
1497,29,762,2007-07-20 16:19:02,10076.75
2667,49,181,2008-03-11 17:42:25,-619.6
426,4,292,2008-06-25 20:00:39,157.61
606,49,234,2008-01-08 9:23:03,-658.51
4575,9,518,2007-10-23 15:30:10,150.12
3636,29,384,2008-03-20 11:50:01,157.35
525,144,995,2008-02-21 23:54:43,155.8
1369,188,713,2007-08-05 13:32:56,89.92
402,26,857,2007-10-25 7:38:04,1084.1
4228,97,509,2007-08-08 19:59:40,2078.81
3274,1,890,2008-06-18 20:55:56,160.19
837,151,909,2007-11-06 11:38:46,153.45
1101,46,543,2008-05-27 1:02:08,1034.75
3325,144,612,2008-05-06 2:24:15,146.76
2317,144,549,2007-12-10 15:53:53,101.09
4627,84,545,2008-05-02 18:45:00,1065.69
2205,32,783,2008-06-05 14:27:09,129.94
1437,147,801,2007-12-14 1:30:56,10035.55
2882,157,850,2007-08-08 19:59:40,192.64
2307,140,558,2007-06-23 17:27:00,-618.19
4816,111,641,2007-10-16 18:45:51,10017.05
496,150,685,2008-02-20 21:26:05,158.43
4484,28,269,2008-03-18 12:11:07,1110.5
2016,182,716,2007-08-06 5:12:05,116.32
4418,131,204,2007-05-03 4:28:36,182.76
2754,181,305,2008-04-08 3:24:26,10054.37
968,154,363,2007-07-18 18:12:52,10021.43
2553,123,260,2007-07-03 16:44:22,10080.65
4487,28,871,2007-06-30 13:04:06,43.38
4363,188,825,2007-05-28 20:16:13,66.05
64,63,902,2007-10-29 13:53:53,134.12
2477,169,677,2008-04-17 14:53:42,1047.98
4886,164,740,2008-04-23 3:34:19,10078.1
5000,22,428,2007-08-20 6:26:06,168.9
4666,71,535,2007-11-03 14:50:49,70.84
2884,181,610,2007-07-26 8:24:48,150.04
4523,14,899,2007-05-28 20:16:13,2031.68
4606,106,541,2007-12-25 17:09:27,1070.52
3254,163,508,2007-10-19 22:09:29,176.19
4057,50,999,2008-06-18 2:26:36,-641.25
4913,54,680,2007-11-24 4:59:52,142.3
1898,200,530,2007-07-28 12:32:25,55.64
2228,188,308,2008-01-21 10:08:36,152.5
1079,127,413,2008-05-12 10:01:40,89.33
1082,18,885,2008-03-25 11:50:12,-668.26
1803,71,125,2008-04-30 8:37:10,1045.73
3428,62,607,2008-02-04 5:46:26,1078.57
4872,37,456,2007-10-20 4:49:56,150.72
3731,90,901,2007-08-14 23:16:46,149.96
420,93,928,2007-12-07 13:04:37,10047.98
818,184,937,2008-05-19 15:55:37,1108.54
2835,182,939,2007-12-29 16:10:08,162.97
1697,4,203,2008-02-06 22:40:46,56.92
1369,191,664,2007-10-09 21:37:50,111.59
1081,195,195,2007-06-23 13:29:45,56.34
2418,116,793,2007-05-07 4:53:09,165.26
1508,163,246,2008-04-27 9:08:43,2051.91
1665,156,814,2007-07-14 22:21:50,1120.01
3910,196,580,2007-12-17 8:22:06,104.75
1501,184,934,2007-10-03 6:52:44,1090.41
1292,189,664,2008-04-09 16:38:33,63.3
3367,9,224,2007-05-18 14:32:29,2045.65
3876,26,249,2008-04-14 7:26:31,1112.45
1431,104,366,2008-03-16 10:10:02,141.42
4372,164,706,2008-01-03 16:18:07,2081.0
4260,76,610,2007-05-08 2:13:03,42.69
2068,82,874,2008-02-28 23:18:30,199.58
1907,175,142,2007-08-21 22:39:43,2067.22
3631,64,553,2007-06-27 12:52:53,1051.22
1820,104,932,2007-12-09 0:46:16,151.7
2157,140,995,2008-04-21 0:30:53,1060.24
1699,110,323,2007-07-03 15:59:16,123.45
1136,6,399,2008-02-13 8:21:05,98.9
4528,167,654,2008-01-25 14:18:30,68.57
2112,63,695,2007-10-18 22:49:15,81.1
335,111,972,2007-11-01 9:56:05,2056.92
3564,107,743,2008-05-25 22:20:50,161.68
3353,161,946,2007-10-25 9:51:21,1087.44
4596,144,858,2008-02-14 0:24:38,10052.92
3512,119,610,2008-04-08 19:52:22,1054.17
2699,2,970,2008-05-12 23:02:49,140.24
3908,151,407,2007-06-03 20:23:21,102.35
961,185,472,2007-07-02 5:34:35,2036.88
3931,21,651,2008-01-10 14:02:34,-672.26
1632,115,819,2008-03-03 11:32:53,2097.11
1319,64,563,2007-06-10 17:03:25,2027.22
854,1,312,2007-12-17 8:22:06,2069.23
4684,95,850,2008-05-06 6:52:04,101.91
1321,167,844,2007-10-16 18:45:51,171.6
359,121,253,2007-12-09 0:46:16,172.56
1659,64,139,2008-05-20 0:45:08,10053.25
4118,65,851,2007-06-06 19:42:31,112.04
3875,173,501,2008-04-18 10:35:09,133.51
2736,41,745,2007-11-13 5:27:58,1079.08
4411,134,650,2007-11-14 2:55:59,2073.77
4296,44,718,2008-02-11 5:57:31,1058.12
3229,53,237,2007-12-20 22:49:41,2039.35
1748,142,954,2007-12-13 3:50:35,53.25
346,72,298,2008-04-20 3:21:49,49.86
4797,124,795,2008-01-15 10:44:09,10064.23
917,82,499,2007-08-12 3:28:06,1044.71
1681,147,134,2008-02-01 11:10:42,1056.32
4947,32,905,2007-06-03 20:23:21,1049.21
4623,119,464,2007-05-15 3:04:49,-619.71
4265,195,611,2008-06-10 16:13:51,135.16
452,189,876,2008-03-26 5:27:10,164.65
4220,128,464,2007-12-21 13:57:45,10055.68
2399,51,909,2008-04-02 3:22:18,1055.95
1663,152,488,2007-07-16 20:32:23,10020.58
3974,198,525,2007-10-11 3:14:00,128.63
934,178,675,2008-01-15 19:50:44,2069.29
3886,111,233,2007-07-10 7:57:53,159.62
4528,92,735,2007-08-02 15:47:08,40.57
4661,174,936,2007-05-09 14:03:37,1081.48
1727,124,964,2008-01-27 4:04:17,10018.47
1079,150,872,2008-06-25 20:00:39,1091.06
3190,107,355,2008-04-02 11:57:05,-639.11
4283,137,905,2008-01-01 20:23:17,44.1
4319,156,791,2008-01-23 15:20:04,-652.44
3779,107,756,2008-03-24 13:27:34,182.04
4225,82,741,2007-08-08 17:47:59,1090.81
3127,65,885,2008-02-13 13:15:39,1079.43
2526,87,862,2008-04-26 10:28:29,-627.48
2616,79,895,2008-05-15 12:11:08,10057.21
4670,88,936,2007-12-13 2:50:30,109.04
3020,66,934,2008-03-03 11:32:53,2057.33
454,42,429,2008-06-09 20:14:01,60.63
1932,164,284,2008-04-06 1:54:13,-677.32
